"group","doc_id","unique_phrase_id","sentences","date","evidence_proportion","avg_polarity","uncertainty_proportion"
1,202005282,"202005282_78","Mme Blais (Prévost) : Bien, moi, je trouve que c'est une excellente idée aussi, là. Il faut être en mesure d'accueillir les personnes qui veulent servir. M. Bossé (Olivier) : Sur la climatisation, hier, vous avez dit que vous attendiez l'avis de la Santé publique avant de pouvoir installer des climatiseurs. Vous n'avez jamais précisé à quel moment vous avez demandé à la Santé publique de se pencher là-dessus. Pouvez-vous nous l'indiquer? Mme Blais (Prévost) : Oui. L'avis a été demandé au mois d'avril. Ça a pris peut-être un peu de temps pour que l'avis arrive, mais vous savez qu'il n'y a pas de recherche probante. On parle de quelque chose, là, d'exceptionnel, là, je vous le répète, là, d'exceptionnel, qui s'appelle un virus, qui était inconnu, qu'on a découvert en cours de route sur plein de facettes, comme des personnes qui étaient asymptomatiques, porteuses du virus. Et on voulait vraiment savoir si, par la ventilation et la climatisation, il pouvait y avoir une propagation de virus. On ne voulait pas tout de suite se retrouver avec, encore une fois, plus de personnes contaminées dans nos établissements. M. Bossé (Olivier) : Mais. juste pour reprendre l'argument des oppositions, on savait qu'il y avait un été qui allait arriver. Le 7 avril, vous êtes avertie par un entrepreneur qu'il faudrait se dépêcher. Ça prend un mois avant de recevoir... minimalement un mois avant de recevoir un avis de la Santé publique.",2020-05-28,0.235294117647059,-0.00309597523219814,0.0588235294117647
1,202006082,"202006082_275","Et, là encore, on a eu des événements particuliers liés à des cérémonies comme ça où l'émotion peut faire qu'on a un débordement puis on baisse la garde à ce moment-là. Donc, ça, c'est une deuxième chose qui est importante. Puis la troisième, évidemment, c'est le nombre de personnes potentielles qui peuvent être impliquées à travers ces rassemblements pour lesquels, clairement, il va devoir y avoir certaines balises. Le Modérateur : Merci. On a du temps pour quelques questions additionnelles. Olivier Bossé, Le Soleil, m'a fait signe. Alors, à vous peut-être pour commencer. M. Bossé (Olivier) : Oui. M. Massé, l'OMS aujourd'hui, en tout cas, a émis que les porteurs asymptomatiques ne transmettraient pas ou très, très peu le virus. Est-ce que ça, ça change votre stratégie pour les prochaines semaines? M. Massé (Richard) : La stratégie, elle a évolué, vous l'avez vu. Pour nous, c'est une chose importante. Déjà, au courant des derniers mois, on a découvert que la longueur... la durée où est-ce que ces porteurs asymptomatiques là pouvaient être porteurs était plus longue, et ça nous a préoccupé grandement, et on ne savait pas jusqu'à quel point ces gens-là pouvaient transmettre ou pas. Donc, ça, c'est sûr que c'est un facteur pour nous rassurer. Maintenant, combien nous rassurer, ça, c'est une autre chose. Dans le sens qu'être moins transmetteur c'est une chose; ne pas transmettre, c'est une autre chose. Et puis là je pense qu'on a des connaissances qui sont malheureusement encore incomplètes là-dessus. Par contre, on sait que... puis ça, c'est aussi des études récentes, on découvre un nouveau virus, une nouvelle pandémie, donc on est en train d'apprendre que, pour les tout-petits, les jeunes en bas de 16 ans, c'est clair qu'ils se transmettent moins facilement l'infection, ils ont moins de complications. Ça, on le savait déjà, on vous l'avait déjà dit qu'ils avaient moins de complications. Donc, là aussi, c'est un enjeu où est-ce que ces gens-là... étant moins symptomatiques, ces gens-là transmettent moins.",2020-06-08,0.15,-0.00282131661442006,0
1,202006171,"202006171_136","Arruda (Horacio) : Ça va dépendre de la capacité de la Chine à contrôler ce qui se passe là-bas. Premièrement, je tiens à vous dire que je suis encore une personne... Sans être en panique, pour moi, même si ça va beaucoup mieux, puis qu'on réouvre, puis que ça va bien, je suis toujours en train de me dire : Mais c'est quand est-ce que ça va réapparaître? Puis il faut se préparer pour la deuxième vague, à mon avis. Et je pense très honnêtement qu'il va y en avoir une, une deuxième vague, là. J'ai dit hier à 95 %. J'espère que je me trompe. J'espère que ça va être à 50 % ou à 40 %. Mais tout m'indique, par rapport aux éléments historiques, par rapport au fait que c'est un virus aussi que des asymptomatiques qui peuvent le transmettre, par rapport au fait qu'il réapparaît dans certains endroits où on a déconfiné... Puis on va en avoir, des cas. Je pense qu'il ne faut pas penser qu'on va rester sans cas comme ça. Et on va probablement accepter, tolérer un certain niveau de cas qui n'aura pas d'impact nécessairement sur les personnes âgées puis notre système de soins parce qu'on ne pourra pas rester confinés de la même façon. Mais c'est pour ça que j'invite les gens à être prudents, pour qu'on puisse au moins ne pas ravoir une réapparition plus rapide au Québec, qu'on ait le temps de récupérer de l'énergie, de la santé mentale, puis etc., pour attaquer une deuxième vague d'une deuxième façon. Mais je ne voudrais pas que les gens pensent, là, parce que c'est ça que ça donne comme impression : C'est beau, c'est l'été, c'est disparu, tout le monde se relâche, relâchons-nous complètement. Je suis le mauvais garçon qui vient dire : Woups! Attention! mais je peux vous dire que le «woups, attention», je pense qu'il est important. Mais j'ai confiance aux gens pour le faire.",2020-06-17,0,0.0138311851547146,0
2,202006171,"202006171_383","Vous savez, les populations ne sont pas toutes pareilles, hein? Je veux dire, les Québécois ne sont pas nécessairement comme les Ontariens, puis etc. Je ne veux pas dire que c'est la faute aux Québécois, là, ce n'est pas ça du tout. C'est qu'il faut que nous, on adapte notre stratégie. Comme ça circule moins aussi, on a l'impression que c'est moins présent. Ça fait que prendre l'effort... Vous savez, là, actuellement les gens ont plus le goût, si vous me permettez, de faire des sorties puis d'organiser leurs vacances que d'aller faire faire des tests. On va peut-être évaluer la nécessité de refaire une campagne pour remotiver la population. Le ministre Legault en a parlé. Mais aussi on veut aller voir qu'est-ce qu'on peut faire dans notre offre de services puis quelles sont les populations pour lesquelles, sans risquer de trop tester, parce qu'ils sont asymptomatiques, n'importe qui... parce que, même en Ontario, on peut se faire retester à tous les jours. Moi, je ne pense pas que c'est une stratégie qui est recommandée par nos directeurs de santé publique. D'ailleurs, les gens de Santé publique sont un peu, des fois, réticents à trop tester parce que, quand il n'y en a pas, il y a des effets pervers, mais je pense qu'il faut tester parce qu'il faut aussi se donner une capacité d'être capable de dire : Bien, demain matin, lève la switch à «on», puis là, le Dr Arruda, il a dit : C'est 20 000, donc c'est 20 000 qui doivent être faits. M. Dion (Mathieu) : Mais aujourd'hui, là, quand on nous présente, là, chaque jour, le nombre de cas positifs, là, est-ce que ça vaut vraiment quelque chose, dans la mesure où on ne teste pas beaucoup? M. Arruda (Horacio) : Bien, écoutez, je vais vous dire, on pourrait peut-être trouver quelques asymptomatiques de plus, probablement, mais je pense, actuellement, il y a trop d'indices dans la communauté pour démontrer que l'épidémiologie est en train de baisser, O.K.? Ça fait que je ne crois pas... parce que c'est vrai qu'il y a des asymptomatiques, mais il y aurait des gens qui auraient des symptômes. Tu sais, parmi les gens qui sont asymptomatiques, on générerait des symptômes puis on les détecterait en termes de cas. Puis vous savez, dans les faits, il n'y aura jamais capacité de savoir exactement qui a été complètement infecté, à part les études de sérologie, parce que c'est ça qui va nous aider. Mais est-ce qu'il y en a plus? Il y en a peut-être, mais il n'y en a pas un 100 % ou un 50 % de plus, là, parce que même en testant, on pourrait tester aux endroits où on ne les attraperait pas, ces bonnes personnes là. La valeur... ce qu'on appelle le taux de positivité de nos tests, là, qui a déjà été à 15 %, 16 %, 17 %, ça, ça veut dire qu'il y avait de la circulation, a baissé de façon très importante. Puis tant que ce taux de positivité là ne se remet pas à remonter, c'est là qu'on teste, probablement, pas nécessairement les bonnes personnes. Le Modérateur : Maintenant, dernière question en français, de ma collègue de LaPresse canadienne, Caroline Plante. Puisqu'on avait des prévisions et des statistiques, là, sur les vagues à venir, est-ce qu'on a déjà aussi des prévisions sur le nombre de cas ou de décès qui pourraient survenir lors d'une deuxième vague, M. Arruda? M. Arruda (Horacio) : Bien, on est en train de regarder ces scénarios-là.",2020-06-17,0.24,8.30456885227949e-05,0
1,202006301,"202006301_445","Ha ! Ha ! Je m’excuse. Écoutez : ce que je disais tantôt, par rapport... Il semblerait que quelqu’un qui a eu des symptômes s’est fait refuser le test, parce qu’ils lui ont dit de rester à la maison et de… parce qu’il n’avait pas eu de contacts : c’est complètement… c’est pas du tout une orientation qu’on a actuellement. Au contraire : les personnes qui ont des symptômes doivent se présenter et doivent être testées, actuellement, surtout si c’est des symptômes compatibles avec la Covid-19. Et un patient qui serait asymptomatique, pour une raison ou une autre, aurait été exposé ou pense avoir été exposé ou voudrait se faire tester, il n’y a pas de refus qui est fait actuellement. Il ne devrait pas y en avoir. S’il y en a, il y a un problème, parce qu’on a des centres de dépistage qui sont ouverts et qu’actuellement, n’arrivent même pas à combler leurs… leurs rendez-vous, dans le sens où ils sont ouverts, mais ils attendent les patients. Donc, j’invite la population à le faire. Et comme je le disais, notre premier ministre et mon ministre considèrent que les tests qu’on fait actuellement ne sont pas au niveau qu’ils devraient être. Et on travaille actuellement à une nouvelle stratégie, je dirais, de tests. Le ministre a parlé tantôt d’approche auprès, bien entendu, des travailleurs de la santé, mais notamment auprès des frontières, auprès de certaines situations problématiques aux régions, là où il pourrait y avoir de la circulation, des interventions dans les bars, et cetera. J’ai complété pour vous, monsieur le ministre. Je ne sais pas si vous voulez ajouter autre chose ?",2020-06-30,0,-0.000935545994211912,0
1,202007031,"202007031_1","Début de la transcription pour 2020_07_03 M. Arruda (Horacio) : Bonjour tout le monde, merci d'être venus. Bonjour Dr Tannolier. Je suis très heureux d'être parmi vous en Montérégie aujourd'hui. J'ai amorcé la semaine dernière une tournée des différentes régions du Québec pour rencontrer et remercier les équipes qui ont travaillé très fort au cours des derniers mois, notamment les équipes des centres hospitaliers et des CHSLD, mais particulièrement les équipes de santé publique qui, vous savez, travaillent dans l'ombre et qui, par leurs interventions, ont probablement sauvé plusieurs vies et évité des cas parce que c'est le seul travail de santé publique, c'est le travail de prévention, d'investigation de croix de contact. Vous savez qu'on a vécu ce printemps une crise sans précédent au Québec, au Canada et partout dans le monde. Certaines régions et certains milieux, particulièrement les milieux de vie pour un né, ont malheureusement été plus touchés que d'autres. On se souvient de ce drame de gens qui sont décédés dans ces milieux-là et je pense que ça démontre aussi jusqu'à quel point ce nouveau virus a des impacts importants et que certaines de ses caractéristiques n'étaient pas connues au tout début de la pandémie, mais notamment le fait que les gens puissent être asymptomatiques et transmettre la maladie. Ce virus inconnu a frappé très fort donc certains milieux, alors qu'on découvrait jour après jour, comme je vous ai dit, des connaissances sur l'épidémiologie de ce nouvel agent. On a maintenant un peu plus de recul sur ce qui s'est passé, ce qui a bien fonctionné et aussi bien sûr ce qui pourrait être amélioré comme tel. Actuellement, je tiens à vous dire, on est dans une période qui est charnière dans notre lutte contre la COVID-19. Les différents indicateurs que nous suivons, comme par exemple le nombre de cas, le nombre de gens hospitalisés, le nombre de décès, poursuivent leur baisse, mais nous surveillons de très près la situation. C'est-à-dire que oui, ça va mieux, oui, on est allé des confinements graduels à cause que ça allait mieux, mais par contre, le virus est encore présent, même s'il ne s'exprime pas, d'où l'importance d'être excessivement vigilant à la santé publique par rapport à ce qui se passe dans les différents milieux, les différentes éclosions, mais aussi à ce que la population puisse suivre les consignes. Il s'agit bien entendu d'une bonne nouvelle, mais je veux le répéter, cela ne signifie pas que nous devons baisser notre garde, bien au contraire. Je pense qu'on le voit dans certains pays, le virus s'est remis à circuler. On voit l'activité très intense aux États-Unis, par exemple qui sont à bord de nos frontières, et dans une des conditions de l'OMS pour le déconfinement, c'est bien ça d'éviter la réintroduction du virus à travers les frontières, à travers les voyageurs.",2020-07-03,0.25,-0.00837414317820496,0
2,202007031,"202007031_285","Est-ce que vous savez quand et comment il pourrait y avoir davantage de dépistage, il pourrait y avoir des tests aussi moins invasifs pour les personnes qui sont dépistées? M. Arruda (Horacio) : Pour la question des tests invasifs, malheureusement, c'est ça qu'on aurait bien aimé, d'avoir des tests qu'on peut faire sur le crachat et qui seraient de qualité adéquate. Les dernières informations que j'ai obtenues de mes experts, c'est que malheureusement, les tests qui sont disponibles actuellement n'atteignent pas des standards de détection assez élevés pour qu'ils soient utilisés de cette façon-là. Donc ça, c'est triste. Ça nous ramène encore à des écouvillons. Vous avez raison, les tests, d'ailleurs mes autorités me le rappellent tous les jours, on avait parlé de faire jusqu'à 20 000 tests, on avait été à une table de 14 000 quelques jours à peine, puis ça a chuté. Il faut voir qu'actuellement, la circulation est moins importante dans la communauté, les gens viennent moins se faire tester et il peut y avoir certains effets pervers de tester dans des populations qui ne sont pas très élevées parce qu'il y a beaucoup de faux positifs. Par contre, on a déjà enclenché la semaine dernière une nouvelle stratégie de dépistage pour les asymptomatiques qui est en train de s'implanter actuellement, puis des dépistages pour les asymptomatiques dans certains milieux que les directions de santé publique vont faire. Effectivement, la sous-ministre va voir à l'opérationnalisation de ces éléments-là en lien avec les capacités des différentes CISSS CIUSSS, c'est des besoins de laboratoire, etc. va travailler avec nous. Dans le fond, ce qui va être fait, on va faire, on va tester les asymptomatiques particulièrement dans des endroits où on pense qu'il pourrait y avoir de la réintroduction rapide et où il y a des gens vulnérables. Un exemple, tous les travailleurs des CHSLD vont se voir offrir un test hebdomadaire actuellement, particulièrement dans la région métropolitaine. C'est-à-dire qu'on va le faire de façon sérieuse comme telle pour vérifier s'il n'y a pas des asymptomatiques qui pourraient être en train de réintroduire le virus là où il y a des facteurs de risque. Les travailleurs agricoles, par exemple, qui proviennent de d'autres pays vont avoir des tests de fait à leur arrivée et après leur isolement pour vérifier s'il ne pourrait pas être la cause de certaines maladies. On va offrir aussi, dans certains centres de prélèvement pour ceux qui le veulent, des tests de dépistage chez les patients asymptomatiques, ce qui va nous permettre de voir un peu quelle est la circulation. Mais le test de dépistage n'est pas la meilleure façon de mesurer la transmission communautaire ou, je dirais, la nombre de personnes infectées. C'est des tests de sérologie, c'est d'autres types d'études. C'est le genre de choses qui vont être faites puis on va aller vérifier des milieux où il y a eu des éclosions. Prenons par exemple les abattoirs, aller faire d'autres tests pour vérifier s'il n'y a pas des personnes asymptomatiques pour que dès, on appelle ça une stratégie de suppression, dès qu'on essaie d'attraper le plus rapidement possible la situation avant même qu'il y ait une transmission importante dans le milieu. M. Saint-Arnaud (Pierre) : Bonjour, Dr. Arruda, Pierre Sainte-Arnaud de la Presse canadienne. Vous avez parlé de la saisonnalité. J'aimerais vous entendre là-dessus puisque ce qu'on voit dans le sud des États-Unis, Texas, Florida, c'est des endroits où les températures sont quand même très élevées par les temps qui courent et on a une augmentation fulgurante. Est-ce que vous êtes toujours convaincu de la saisonnalité et si elle est mise en doute, qu'est-ce que ça implique? M. Arruda (Horacio) : il faut comprendre que quand il y a un nouveau virus qui s'installe, il y a toutes sortes de comportements qui vont rentrer en ligne de compte. Prenons un exemple. Si le virus a bombardé le sud des États-Unis, malgré le fait que c'est l'été, je ne sais pas si vous comprenez ce que je veux dire, parce que la population, elle est très peu immunisée, elle peut s'exprimer dans une saison qui n'est pas la même. Parce qu'il y a le facteur, je vous dirais, il y a une combinaison de facteurs qui amènent la saisonnalité.",2020-07-03,0.185185185185185,-0.00775350529917835,0
1,202008031,"202008031_65","Est-ce que vous avez un peu plus de contexte? M. Dubé : Voulez-vous commencer à répondre puis... M. Arruda (Horacio) : Écoutez, effectivement, pour des raisons d'implantation d'un nouveau système, qui va permettre d'intégrer mieux l'investigation des cas et des contacts, on a eu certains, certains tableaux ne sont pas disponibles actuellement le temps que les systèmes soient remodulés, mais on suit quand même la situation. Il n'y a rien actuellement dans les informations qui nous manquent pour être capable de prendre des décisions éclairées. Les éclosions qu'on a actuellement sont surtout effectivement associées, je vous dirais, à des situations soit de type camps de jour où un ou deux moniteurs est malade et puis là il y a des infections qui se font, les gens n'ont pas seulement leur travail, ils vont avoir des réunions de type etc. Donc c'est vraiment des éclosions dans ces univers là. Il y a eu quelques éclosions qui sont associées, je vous dirais, à des travailleurs étrangers qui ont été faits. Il y a plus de dépistages qui ont été faits actuellement et puis les décès, c'est encore actuellement des personnes âgées qui sont décédées, même dans le décès qu'on a actuellement aujourd'hui, un des deux décès provient d'avant, je vous dirais, quelques semaines, c'est une recompilation de données. Donc, est-ce que je voudrais vous dire aussi peut-être en termes de portrait épidémiologique par rapport à la situation, comme le dit le ministre, la situation est sous contrôle actuellement, on n'est pas en train de remonter progressivement, mais ça demeure fragile. L'autre élément que je veux porter à votre attention, c'est vrai que vous vous êtes beaucoup concentrés sur les bars comme étant des endroits... mais on remarque que c'est beaucoup associé au rassemblement d'un nombre un peu plus important de personnes qui ne sont pas dans un contexte extérieur, qui sont dans leur famille. Regardez un exemple, probablement qu'autour de certains campings, il y a dû avoir, puis là j'invite les Québécois qui sont allés en voyage à se faire tester, à ceux qui sont dans les régions où il n'y a pas eu de circulation, à se faire tester, parce qu'il y a peut-être pas des personnes asymptomatiques qui n'ont pas voulu vous contaminer. Mais si vous vous êtes retrouvé, comme dit le ministre, dans une situation où, ce n'est pas naturel d'être à deux mètres tout le temps, on se retrouve une gang de gars ensemble ou de filles, puis dans un party privé on est 15, on n'est pas 10, 12, mais ces situations-là, il y en a juste un qui va générer un cas qui ne se reparte, etc. L'autre élément que je voudrais insister, il faut collaborer avec la santé publique. Si on vous dit qu'on avait été en contact avec un cas, puis on vous demande de vous isoler puis de passer le test, n'allez pas parce qu'on a des histoires de gens qui savaient, qui étaient en investigation, ou même des gens avec des symptômes qui sont allés à d'autres fêtes, pas trop malades en se disant ce n'est pas grave, mais ça, ça génère des cas puis des cas. C'est là qu'on va se retrouver avec des 150, 160, 181, 200. J'insiste vraiment là-dessus, puis c'est pas un péché d'avoir eu un rapprochement à un moment donné, mais si vous faites dépister tôt, si vous écoutez les mesures de santé publique, mais vous générez pas, puis ce ne sera pas votre grand-mère ou des personnes à risque qui vont être malades. M. Dubé : Donc, c'est ça. Mais peut-être, juste pour revenir sur votre question, pour la question des données puis des systèmes informatiques, parce qu'il y a eu quelques articles là-dessus, puis je pense que c'est normal que les gens posent les questions. Je vous résumerai en dirait, puis je pourrais en reparler parce que je mets beaucoup de pression pour avoir ces systèmes-là régularisés au cours des prochains jours, mais c'est une question de semaine.",2020-08-03,0.352941176470588,-0.0136367246795911,0
1,202008271,"202008271_252","M. Massé (Richard) : D'abord, un cas, c'est un cas, il va en avoir dans la société. Ce que nous nous intéresse, c'est est-ce qu'il y a de la transmission à l'intérieur d'une classe. Parce que l'on est dans une classe, mais ça pourrait être la même chose dans une garderie. Donc il faut voir le parallèle entre l'un et l'autre. Et si il y avait un deuxième cas, puis qu'on voyait qu'il était lié l'un à l'autre, à ce moment-là, on considère que c'est une éclosion. Donc on fait une investigation, tous les contacts étroits, les contacts à l'intérieur d'une même bulle, donc une même classe ou un même groupe, si on parle dans une garderie, à ce moment-là vont être considérés comme des risques moyens. On classifie les risques et ces gens-là vont devoir effectivement être mis en isolement et investigués. Donc avoir un test pour être sûr que ces gens-là ne sont pas porteurs. Parce qu'il peut y avoir une transmission asymptomatique. C'est assez fréquent, on regarde les transmissions, puis à peu près 4 sur 10 ou 40% de la transmission se fait dans la période pré-symptomatique. Donc c'est quelque chose qui peut arriver. Et là, à ce moment-là, on fait l'investigation. De là l'importance des groupes classes ou des bulles dont on parlait, justement pour éviter la transmission plus large, puis qu'on doit intervenir plus largement. Donc on intervient vraiment sur le groupe où est-ce que des contacts étroits. Pour ce qui est des adultes ou des autres enfants, là il faut évaluer cas par cas. Parce qu'il peut y avoir des gens à l'extérieur qui ont eu des contacts, des amis et autres. Il peut y avoir des adultes qui ont eu des contacts, si mettons quelqu'un voit un intervenant spécialisé comme un orthopédagogue, des choses comme ça.",2020-08-27,0,0,0
1,202009211,"202009211_258","Il semble que vous vouliez peut-être un peu limiter les personnes qui y vont. Vous avez reprécisé les consignes. Je me demande pourquoi, en fait. Est-ce qu'il y a des gens qui y allaient toutes les semaines? Quelles sont vos préoccupations? Qu'est-ce qui justifie le changement de discours? M. Arruda (Horacio) : Premièrement, on le base sur ce qu'on a observé en termes de données, hein? Je vais vous dire, on regardait chez qui on détectait des cas positifs, hein, et quand les gens sont asymptomatiques et qu'ils n'ont pas été demandés par la Santé publique d'avoir un test, disons... Il y a des gens qui se présentaient... puis c'est arrivé, que des gens se présentent avant d'aller à un party pour savoir s'ils sont positifs ou négatifs. Ils vont passer un test, ils sont négatifs, et puis, donc, il y a eu de ce genre d'élément là, ce qui a augmenté la quantité. Il faut savoir utiliser nos ressources de façon adéquate pour la bonne personne, au bon moment, pour les bonnes indications, O.K.? Au printemps, on avait des gens qui avaient de la... on avait de la misère à avoir des gens pour venir aux rendez-vous. On a beaucoup stimulé. Là, actuellement, quand on regarde la proportion de tests qui est faite... qui est efficace, si vous me permettez, qui donne des taux de positivité, c'est chez les gens qui ont des symptômes, chez les contacts familiaux où les gens... les contacts médiums ou, je vous dirais, élevés de cas et les gens qui font des symptomatologies. Les gens asymptomatiques actuellement qu'on a, qui viennent spontanément, sans qu'il y ait une recommandation de Santé publique, la majorité du temps, on ne trouve pas de cas dans ces cas-là. Donc, c'est un test qui est moins efficient et qui, de toute façon, pour la personne, ne change rien dans sa vie parce que ce n'est pas parce qu'elle est négative qu'elle peut se permettre d'arrêter ses activités. Et devant le fait qu'on a beaucoup de tests actuellement, il faut les concentrer là où il va y avoir le plus d'impact, et c'est basé sur la démonstration de l'analyse de nos données des dernières semaines. Mme Sioui (Marie-Michèle) : Ma sous-question est également pour vous. Est-ce que vous établissez un lien entre les cas dans les écoles et les systèmes de ventilation dans ces mêmes écoles? Est-ce que, selon vous, il y a... M. Arruda (Horacio) : Bon, la question de la transmission par les gouttelettes et les microgouttelettes fait toujours débat. Je ne peux pas vous dire, hors de tout doute, que ça ne pourrait ne pas exister, ça ne serait pas scientifiquement valable, mais, pour moi, ce n'est pas significatif actuellement. Les cas dans les écoles sont associés à de l'introduction dans l'école de par les contacts sociaux que les enfants peuvent avoir à l'extérieur. Parce qu'on essaie beaucoup de trouver, je vous dirais, la cause à l'extérieur de nous, dans l'environnement, puis, etc., d'où l'importance de se laver les mains, etc., mais c'est beaucoup plus les comportements des individus.",2020-09-21,0.25,-0.013463629349046,0
1,202009241,"202009241_237","Mme Crête (Mylène) : Ma deuxième question est pour M. Arruda. Je me demandais... On a appris cette semaine, un petit peu plus tôt, qu'il y avait 247 voyageurs, là, qui étaient responsables de l'épidémie au Québec. Maintenant qu'on a cette information-là, est-ce que vous regrettez de ne pas avoir demandé l'isolement volontaire rétroactif à la fin de la semaine de relâche? Parce que je me souviens que c'était arrivé une semaine après, à peu près. M. Arruda (Horacio) : Oui. Bien, écoutez, est-ce que j'ai des regrets? C'est difficile de regretter... Bien, si j'avais su que le virus se transmettait chez les asymptomatiques, les choses auraient été différentes. Le niveau de connaissances, à cette époque-là, n'était pas du tout le même. Je pense que c'est facile, en rétrospective, de se dire : Si j'avais su, je l'aurais fait. Mais il faut dire que les voyageurs sont rentrés au Québec, aussi, parce que les frontières n'ont pas été fermées. Il y a toutes sortes de raisons, là, comme telles. Bon, moi, je pense que regretter maintenant... Je pense qu'on avait fait quand même des choses très importantes, au Québec, notamment de tout arrêter, en termes économiques, puis de faire une bascule. Mais je pense que, si j'avais su les choses, on aurait fait différemment, mais ce n'était pas le cas à ce moment-là. Mme Crête (Mylène) : Je n'ai jamais vraiment compris pourquoi vous ne l'aviez pas demandé rétroactif, étant donné qu'on le savait déjà que la semaine de relâche... M. Arruda (Horacio) : Parce qu'il y avait déjà plusieurs voyageurs qui étaient rentrés. À un moment donné, une consigne, il faut l'appliquer quand elle était... Il ne faut pas oublier aussi qu'il y avait des travailleurs de la santé qui revenaient de l'extérieur, mais on n'avait pas l'impression que, s'ils étaient asymptomatiques, qu'ils contamineraient. On avait besoin de ressources pour offrir des soins. Comprenez-vous? C'est tout ça, comme éléments, là, parce que, si on avait fait… rétroactif, il y a toute une série, probablement, de travailleurs de la santé qui n'auraient pas pu se présenter et qui offraient des services essentiels. Le Modérateur : Alain Laforest, TVA. M. Laforest (Alain) : M. le ministre, Dr Arruda. Dr Arruda, compte tenu de l'expérience qu'on a depuis le mois de mars et qu'on sait que la progression du virus...",2020-09-24,0.111111111111111,-0.00688259109311741,0
1,202010011,"202010011_457","M. Carabin (François) : Rapidement, sur les voyages en voiture, si je devais, par exemple... M. Arruda (Horacio) : Bon, les voyages en voiture, là, il faut... Là, je vais vous dire, bien honnêtement, idéalement pas. Mais, si vous le faites, il faut porter un couvre-visage, O.K.? Puis, si c'est un trajet... Premièrement, si vous avez des symptômes, vous n'embarquez pas avec quelqu'un d'autre, première des choses. Ça... c'est ça. Puis, si vous avez été en contact avec un cas puis que vous le savez, vous n'embarquez pas avec quelqu'un d'autre. Si la Santé publique vous a appelé... puis de vous isoler, vous ne le faites pas. Si vous êtes asymptomatique, si vous pouvez éviter d'être collé, collé, mais le plus loin possible dans la voiture, avec le port d'un couvre-visage... Si c'est votre seul moyen de transport pour aller au travail, c'est une chose. Si c'est pour aller vous amuser, c'est une autre. Comprenez-vous, là? C'est ça aussi, là, qu'il faut être capable de balancer. On n'est pas reconfinés. Les gens ont l'impression, là, qu'on reconfine complètement. On revient à une diminution des contacts sociaux. M. Carabin (François) : Rapidement, M. Fitzgibbon...",2020-10-01,0.0588235294117647,0.00588235294117647,0
1,202011051,"202011051_379","Le Modérateur : François Carabin, Métro. M. Carabin (François) : Bonjour, messieurs. Je commencerai sur les éclosions, j'aimerais y revenir. Dr Arruda, il y a quelques jours ou quelques semaines, vous aviez mentionné que, pour ce qui est des milieux de travail, c'était la majeure partie des éclosions, mais il y avait seulement, je pense, 12 % des cas actifs qui étaient rattachés à ces éclosions-là. Dans le même ordre d'idée, aujourd'hui, êtes-vous capable de nous dire, sur les éclosions actives, lesquelles rapportent le plus de cas? Parce qu'on comprend, là, que les milieux de travail sont peut-être des plus petites éclosions. M. Arruda (Horacio) : Oui, ça demeure... Premièrement, il faut comprendre aussi, quand on parle de milieu de travail, on exclut ce qui s'appelle milieu de la santé, hein, je trouve ça important que vous compreniez. C'est les milieux de travail qui sont codifiés selon la cote de la CNESST, qui ne couvre pas le milieu de la santé et des services sociaux, puis etc. Ça demeure encore les milieux de travail qui vont générer, je vous dirais, le plus d'éclosions, O.K., mais les milieux de soins... Parce qu'il faut comprendre aussi que, dans les milieux de soins, on rentre puis on fait des dépistages importants, et là on détecte plusieurs cas de cas asymptomatiques. Donc, dans les milieux de soins, dans les... Tu sais, par exemple, il y a des cas dans une RPA, par exemple, où il y a une unité prothétique, on va se mettre à tester 1 000 personnes. Dans ces 1 000 personnes là, on va détecter des personnes qui étaient asymptomatiques, ce qui n'est pas toujours la même façon de faire, je dirais, dans d'autres types de milieux. Mais ça demeure encore les milieux de soins qui génèrent le plus de cas. Et dans les milieux de soins, particulièrement pour personnes âgées, c'est malheureusement là que se retrouvent le plus de décès. Puis après ça il y a des cas dans des milieux scolaires, mais qui vont générer habituellement peu de volumétrie. Même dans des dépistages, par après, on voit beaucoup d'interventions préventives, on ferme des classes, puis etc., mais il n'y a pas tant de transmission que ça comme telle. Mais il y a de la transmission dans les milieux scolaires parce que le milieu scolaire est ouvert sur la communauté. M. Carabin (François) : Merci. Sinon, M. Legault, j'aimerais revenir sur votre commentaire sur les élections américaines. Vous avez parlé d'un...",2020-11-05,0,-0.00365546218487395,0
